Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
31059,11/03/19,20.17,-89.24,31059,-99,-99,Yucatan Norte,Llanura,35.62985,22.58496,-99,-99,28.59949,,,,,,0
31059,12/03/19,20.17,-89.24,31059,-99,-99,Yucatan Norte,Llanura,35.43887,22.91541,-99,-99,28.71219,,,,,,0
31059,13/03/19,20.17,-89.24,31059,-99,-99,Yucatan Norte,Llanura,35.95325,22.9104,-99,-99,28.72296,,,,,,0
31059,14/03/19,20.17,-89.24,31059,-99,-99,Yucatan Norte,Llanura,36.89557,23.57394,-99,-99,29.28464,,,,,,0
31060,08/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,34.87531,20.17621,-99,-99,26.98959,,,,,,0
31060,09/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,35.84952,20.30243,-99,-99,27.51392,,,,,,0
31060,10/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,35.92648,22.828,-99,-99,28.7348,,,,,,0
31060,11/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,35.79321,22.53613,-99,-99,28.73914,,,,,,0
31060,12/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,35.54999,23.01001,-99,-99,28.87225,,,,,,0
31060,13/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,36.08459,22.90356,-99,-99,28.85376,,,,,,0
31060,14/03/19,20.24,-89.33,31060,-99,-99,Yucatan Norte,Llanura,37.03607,23.5636,-99,-99,29.39523,,,,,,0
31061,08/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,34.97476,20.20517,-99,-99,27.06213,,,,,,0
31061,09/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,35.95657,20.32703,-99,-99,27.6106,,,,,,0
31061,10/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,36.03653,22.83514,-99,-99,28.84985,,,,,,0
31061,11/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,35.90024,22.5239,-99,-99,28.83527,,,,,,0
31061,12/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,35.62653,23.07285,-99,-99,28.97729,,,,,,0
31061,13/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,36.16437,22.8992,-99,-99,28.93854,,,,,,0
31061,14/03/19,20.29,-89.4,31061,-99,-99,Yucatan Norte,Sierra,37.11517,23.55673,-99,-99,29.46527,,,,,,0
31062,08/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,34.96918,20.35211,-99,-99,27.1582,,,,,,0
31062,09/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,35.95959,20.4798,-99,-99,27.67719,,,,,,0
31062,10/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,36.05035,22.88245,-99,-99,28.86221,,,,,,0
31062,11/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,35.87463,22.64789,-99,-99,28.85703,,,,,,0
31062,12/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,35.61877,23.15341,-99,-99,28.9899,,,,,,0
31062,13/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,36.20718,22.96347,-99,-99,28.94785,,,,,,0
31062,14/03/19,20.23,-89.53,31062,-99,-99,Yucatan Norte,Lomer?o,37.16473,23.6384,-99,-99,29.51236,,,,,,0
31063,08/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,35.23996,20.43359,-99,-99,27.34125,,,,,,0
31063,09/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,36.22229,20.61078,-99,-99,27.95496,,,,,,0
31063,10/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,36.30737,22.91849,-99,-99,29.15744,,,,,,0
31063,11/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,36.14001,22.62042,-99,-99,29.09259,,,,,,0
31063,12/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,35.80862,23.29126,-99,-99,29.24017,,,,,,0
31063,13/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,36.37195,22.92996,-99,-99,29.14517,,,,,,0
31063,14/03/19,20.4,-89.56,31063,-99,-99,Yucatan Norte,Llanura,37.3241,23.58832,-99,-99,29.65985,,,,,,0
31064,08/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,35.35205,20.53336,-99,-99,27.45691,,,,,,0
31064,09/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,36.33426,20.73672,-99,-99,28.10535,,,,,,0
31064,10/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,36.42133,22.95572,-99,-99,29.28964,,,,,,0
31064,11/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,36.24179,22.66177,-99,-99,29.20319,,,,,,0
31064,12/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,35.88556,23.38608,-99,-99,29.35345,,,,,,0
31064,13/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,36.45728,22.94858,-99,-99,29.23639,,,,,,0
31064,14/03/19,20.5,-89.59,31064,-99,-99,Yucatan Norte,Llanura,37.4119,23.59995,-99,-99,29.74265,,,,,,0
31065,08/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,35.16888,20.39932,-99,-99,27.08618,,,,,,0
31065,09/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,36.3175,20.83234,-99,-99,27.98764,,,,,,0
31065,10/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,36.31439,22.70517,-99,-99,29.31949,,,,,,0
31065,11/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,36.29913,22.63916,-99,-99,29.28516,,,,,,0
31065,12/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,35.94769,23.22864,-99,-99,29.32031,,,,,,0
31065,13/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,36.30139,22.98886,-99,-99,29.27255,,,,,,0
31065,14/03/19,20.81,-89.45,31065,-99,-99,Yucatan Norte,Llanura,37.23062,23.29501,-99,-99,29.60574,,,,,,0
31068,08/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,33.19678,19.17279,-99,-99,25.52219,,,,,,0
31068,09/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,33.87119,20.3476,-99,-99,26.22202,,,,,,0
31068,10/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,33.77512,23.09088,-99,-99,27.56531,,,,,,0
31068,11/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,34.14697,22.48199,-99,-99,27.64957,,,,,,0
31068,12/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,34.42981,21.78668,-99,-99,27.56775,,,,,,0
31068,13/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,33.56494,21.99756,-99,-99,27.28482,,,,,,0
31068,14/03/19,20.99,-87.78,31068,-99,-99,Yucatan Norte,Llanura,34.12964,21.64203,-99,-99,27.29074,,,,,,0
31069,08/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,33.65775,18.9007,-99,-99,25.71832,,,,,,0
31069,09/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,34.09747,19.90808,-99,-99,26.23935,,,,,,0
31069,10/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,33.76886,23.08173,-99,-99,27.48676,,,,,,0
31069,11/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,34.3183,22.73761,-99,-99,27.55807,,,,,,0
31069,12/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,34.47009,21.34845,-99,-99,27.36868,,,,,,0
31069,13/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,33.61102,21.58685,-99,-99,27.13605,,,,,,0
31069,14/03/19,20.65,-87.94,31069,-99,-99,Yucatan Norte,Llanura,33.98743,21.55304,-99,-99,27.29688,,,,,,0
31070,08/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,35.1636,20.19202,-99,-99,26.98209,,,,,,0
31070,09/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,36.26321,20.66116,-99,-99,27.88406,,,,,,0
31070,10/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,36.26807,22.61618,-99,-99,29.21545,,,,,,0
31070,11/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,36.30469,22.46991,-99,-99,29.18408,,,,,,0
31070,12/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,35.96509,23.06354,-99,-99,29.23367,,,,,,0
31070,13/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,36.22021,22.86694,-99,-99,29.159,,,,,,0
31070,14/03/19,20.82,-89.24,31070,-99,-99,Yucatan Norte,Llanura,37.15369,23.17371,-99,-99,29.47525,,,,,,0
31071,08/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,34.74176,19.06442,-99,-99,26.29333,,,,,,0
31071,09/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,35.61319,19.72141,-99,-99,27.1185,,,,,,0
31071,10/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,35.59232,22.39685,-99,-99,28.37125,,,,,,0
31071,11/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,35.77863,21.58917,-99,-99,28.29926,,,,,,0
31071,12/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,35.53601,22.10974,-99,-99,28.38388,,,,,,0
31071,13/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,35.46347,21.97253,-99,-99,28.18988,,,,,,0
31071,14/03/19,20.76,-88.93,31071,-99,-99,Yucatan Norte,Llanura,36.33768,22.59775,-99,-99,28.53577,,,,,,0
31072,08/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,35.09528,20.08392,-99,-99,27.05661,,,,,,0
31072,09/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,36.05182,20.25745,-99,-99,27.66278,,,,,,0
31072,10/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,36.11072,22.81357,-99,-99,28.94128,,,,,,0
31072,11/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,36.01794,22.39383,-99,-99,28.88434,,,,,,0
31072,12/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,35.69962,23.01825,-99,-99,29.03052,,,,,,0
31072,13/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,36.17181,22.75366,-99,-99,28.95532,,,,,,0
31072,14/03/19,20.41,-89.29,31072,-99,-99,Yucatan Norte,Llanura,37.10565,23.43549,-99,-99,29.44327,,,,,,0
31073,08/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,34.59009,20.13022,-99,-99,26.73621,,,,,,0
31073,09/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,35.28134,20.673,-99,-99,27.19446,,,,,,0
31073,10/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,35.23822,22.88055,-99,-99,28.19522,,,,,,0
31073,11/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,35.23343,22.6893,-99,-99,28.2251,,,,,,0
31073,12/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,35.18597,22.53033,-99,-99,28.2543,,,,,,0
31073,13/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,35.48135,22.79141,-99,-99,28.32816,,,,,,0
31073,14/03/19,20.07,-89.04,31073,-99,-99,Yucatan Norte,Llanura,36.32587,23.46503,-99,-99,28.88275,,,,,,0
31074,08/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,34.12878,19.01971,-99,-99,26.00757,,,,,,0
31074,09/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,34.99387,19.94928,-99,-99,26.69449,,,,,,0
31074,10/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,34.96646,22.56091,-99,-99,27.88007,,,,,,0
31074,11/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,35.27536,22.00858,-99,-99,28.01263,,,,,,0
31074,12/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,35.36658,21.80569,-99,-99,28.01785,,,,,,0
31074,13/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,34.73132,21.58099,-99,-99,27.66357,,,,,,0
31074,14/03/19,21.02,-88.18,31074,-99,-99,Yucatan Norte,Llanura,35.38525,21.23343,-99,-99,27.68726,,,,,,0
31075,08/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,33.43396,19.08972,-99,-99,25.67767,,,,,,0
31075,09/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,33.98129,20.13443,-99,-99,26.2533,,,,,,0
31075,10/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,33.75696,23.13242,-99,-99,27.54358,,,,,,0
31075,11/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,34.22211,22.68906,-99,-99,27.62207,,,,,,0
31075,12/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,34.43204,21.57385,-99,-99,27.48117,,,,,,0
31075,13/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,33.56799,21.89288,-99,-99,27.23694,,,,,,0
31075,14/03/19,20.76,-87.87,31075,-99,-99,Yucatan Norte,Llanura,34.01187,21.61819,-99,-99,27.31281,,,,,,0
31077,08/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,34.14914,22.10123,-99,-99,27.71661,,,,,,0
31077,09/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,35.19937,22.49002,-99,-99,28.46951,,,,,,0
31077,10/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,35.61954,23.68896,-99,-99,29.4194,,,,,,0
31077,11/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,34.97556,23.80194,-99,-99,29.33923,,,,,,0
31077,12/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,34.63446,24.42154,-99,-99,29.30099,,,,,,0
31077,13/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,35.48065,23.68274,-99,-99,29.22595,,,,,,0
31077,14/03/19,20.64,-90.22,31077,-99,-99,Yucatan Norte,Llanura,36.29224,24.25961,-99,-99,29.77304,,,,,,0
31078,08/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,33.86609,21.24637,-99,-99,26.82635,,,,,,0
31078,09/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,35.43826,21.75052,-99,-99,27.8396,,,,,,0
31078,10/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,35.31992,23.14297,-99,-99,29.14514,,,,,,0
31078,11/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,35.03568,23.29871,-99,-99,29.09915,,,,,,0
31078,12/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,34.7261,23.73633,-99,-99,28.91797,,,,,,0
31078,13/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,35.50674,23.35663,-99,-99,29.04987,,,,,,0
31078,14/03/19,21.05,-89.65,31078,-99,-99,Yucatan Norte,Llanura,36.22867,23.59344,-99,-99,29.40439,,,,,,0
31082,08/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,33.57803,19.59088,-99,-99,25.99811,,,,,,0
31082,09/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,34.82053,20.08051,-99,-99,26.84027,,,,,,0
31082,10/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,34.83923,22.41956,-99,-99,28.16815,,,,,,0
31082,11/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,34.89688,21.86642,-99,-99,28.14996,,,,,,0
31082,12/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,34.69394,22.47067,-99,-99,28.16962,,,,,,0
31082,13/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,34.6554,22.29962,-99,-99,27.9769,,,,,,0
31082,14/03/19,21.12,-88.64,31082,-99,-99,Yucatan Norte,Llanura,35.4541,22.66364,-99,-99,28.2608,,,,,,0
31083,08/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,30.81668,21.18341,-99,-99,25.29666,,,,,,0
31083,09/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,32.89459,21.047,-99,-99,26.16861,,,,,,0
31083,10/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,32.85425,22.93976,-99,-99,27.7146,,,,,,0
31083,11/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,32.47568,23.17755,-99,-99,27.62323,,,,,,0
31083,12/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,32.17636,23.30722,-99,-99,27.35291,,,,,,0
31083,13/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,32.86105,22.5921,-99,-99,27.34882,,,,,,0
31083,14/03/19,21.41,-88.51,31083,-99,-99,Yucatan Norte,Llanura,33.491,23.07645,-99,-99,27.82098,,,,,,0
31084,08/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,33.82227,18.9913,-99,-99,25.8143,,,,,,0
31084,09/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,34.51611,20.08881,-99,-99,26.47668,,,,,,0
31084,10/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,34.42084,22.84143,-99,-99,27.70828,,,,,,0
31084,11/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,34.81348,22.23749,-99,-99,27.83179,,,,,,0
31084,12/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,35.0108,21.70758,-99,-99,27.78891,,,,,,0
31084,13/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,34.19019,21.70743,-99,-99,27.46014,,,,,,0
31084,14/03/19,20.97,-87.91,31084,-99,-99,Yucatan Norte,Llanura,34.78754,21.3754,-99,-99,27.47122,,,,,,0
31085,08/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,34.60269,20.2659,-99,-99,26.90082,,,,,,0
31085,09/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,35.49634,20.60886,-99,-99,27.37561,,,,,,0
31085,10/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,35.5954,22.88336,-99,-99,28.44629,,,,,,0
31085,11/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,35.37219,22.86624,-99,-99,28.50491,,,,,,0
31085,12/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,35.33197,22.99268,-99,-99,28.58563,,,,,,0
31085,13/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,35.82138,22.97668,-99,-99,28.58301,,,,,,0
31085,14/03/19,19.86,-89.3,31085,-99,-99,Yucatan Este,Lomer?o,36.81116,23.76602,-99,-99,29.21228,,,,,,0
31086,08/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,33.56519,19.05826,-99,-99,25.71106,,,,,,0
31086,09/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,34.19553,20.14716,-99,-99,26.34427,,,,,,0
31086,10/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,34.04697,22.9989,-99,-99,27.61749,,,,,,0
31086,11/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,34.46637,22.45978,-99,-99,27.71631,,,,,,0
31086,12/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,34.68225,21.664,-99,-99,27.62695,,,,,,0
31086,13/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,33.83691,21.82562,-99,-99,27.33984,,,,,,0
31086,14/03/19,20.86,-87.87,31086,-99,-99,Yucatan Norte,Llanura,34.36639,21.5163,-99,-99,27.37726,,,,,,0
31088,08/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,34.54724,18.75146,-99,-99,26.05121,,,,,,0
31088,09/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.27777,19.51648,-99,-99,26.81369,,,,,,0
31088,10/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.17065,22.48291,-99,-99,28.03088,,,,,,0
31088,11/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.45779,21.59091,-99,-99,27.95804,,,,,,0
31088,12/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.27689,21.72687,-99,-99,27.98969,,,,,,0
31088,13/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.04736,21.57825,-99,-99,27.77463,,,,,,0
31088,14/03/19,20.69,-88.58,31088,-99,-99,Yucatan Norte,Llanura,35.84003,22.2919,-99,-99,28.13522,,,,,,0
31089,08/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,32.729,19.75214,-99,-99,25.52914,,,,,,0
31089,09/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,33.99307,20.30597,-99,-99,26.34021,,,,,,0
31089,10/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,34.06375,22.55457,-99,-99,27.70212,,,,,,0
31089,11/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,34.08887,22.38995,-99,-99,27.72107,,,,,,0
31089,12/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,34.08734,22.19391,-99,-99,27.6485,,,,,,0
31089,13/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,33.94415,21.74551,-99,-99,27.37997,,,,,,0
31089,14/03/19,21.24,-87.94,31089,-99,-99,Yucatan Norte,Llanura,34.53162,21.51852,-99,-99,27.52768,,,,,,0
31090,08/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,34.67514,21.5542,-99,-99,27.5546,,,,,,0
31090,09/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,36.16779,21.97247,-99,-99,28.43439,,,,,,0
31090,10/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,36.09787,23.38425,-99,-99,29.52896,,,,,,0
31090,11/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,35.62097,23.46384,-99,-99,29.42896,,,,,,0
31090,12/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,35.30649,24.06793,-99,-99,29.34631,,,,,,0
31090,13/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,36.31158,23.38245,-99,-99,29.37601,,,,,,0
31090,14/03/19,20.75,-89.83,31090,-99,-99,Yucatan Norte,Llanura,37.11536,23.90277,-99,-99,29.90088,,,,,,0
31091,08/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,33.27032,21.21817,-99,-99,26.5368,,,,,,0
31091,09/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,34.65207,21.65631,-99,-99,27.49957,,,,,,0
31091,10/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,34.6427,23.05994,-99,-99,28.81332,,,,,,0
31091,11/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,34.47272,23.20694,-99,-99,28.7702,,,,,,0
31091,12/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,34.14624,23.58878,-99,-99,28.62048,,,,,,0
31091,13/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,34.74405,23.38797,-99,-99,28.72812,,,,,,0
31091,14/03/19,21.14,-89.46,31091,-99,-99,Yucatan Norte,Llanura,35.42731,23.51297,-99,-99,29.02515,,,,,,0
31094,08/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,31.67242,21.20947,-99,-99,25.82858,,,,,,0
31094,09/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,33.28262,21.40668,-99,-99,26.68213,,,,,,0
31094,10/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,33.26837,23.13312,-99,-99,28.0481,,,,,,0
31094,11/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,33.00253,23.10773,-99,-99,27.97861,,,,,,0
31094,12/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,32.70966,23.45889,-99,-99,27.776,,,,,,0
31094,13/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,33.32275,23.15121,-99,-99,27.85437,,,,,,0
31094,14/03/19,21.26,-89.05,31094,-99,-99,Yucatan Norte,Llanura,33.91681,23.52515,-99,-99,28.23346,,,,,,0
31098,08/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,34.61557,20.4469,-99,-99,26.78305,,,,,,0
31098,09/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,35.82907,21.0076,-99,-99,27.78528,,,,,,0
31098,10/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,35.82245,22.63535,-99,-99,29.11929,,,,,,0
31098,11/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,35.85464,22.64679,-99,-99,29.10507,,,,,,0
31098,12/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,35.53006,23.16302,-99,-99,29.07413,,,,,,0
31098,13/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,35.77783,23.02966,-99,-99,29.04489,,,,,,0
31098,14/03/19,21.02,-89.23,31098,-99,-99,Yucatan Norte,Llanura,36.64529,23.15372,-99,-99,29.29944,,,,,,0
31100,08/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,35.21082,20.24585,-99,-99,27.07281,,,,,,0
31100,09/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,36.28394,20.61859,-99,-99,27.90527,,,,,,0
31100,10/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,36.30267,22.69556,-99,-99,29.23547,,,,,,0
31100,11/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,36.2941,22.50806,-99,-99,29.19055,,,,,,0
31100,12/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,35.94131,23.13248,-99,-99,29.26624,,,,,,0
31100,13/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,36.28198,22.8869,-99,-99,29.19495,,,,,,0
31100,14/03/19,20.74,-89.32,31100,-99,-99,Yucatan Norte,Llanura,37.21814,23.28439,-99,-99,29.55353,,,,,,0
